geoid,county,state,year,geometry,total_pop,plumbing,percent_lacking_plumbing,name,adi,financial_strength,economic_hardship_and_inequality,educational_attainment
26139,Ottawa County, Michigan,2022,,300873,242,0.08043260777803259,"Ottawa County, Michigan",77.10773639296445,115.97990842966584,77.8597879763594,116.68720605523924
26065,Ingham County, Michigan,2022,,284108,0,0,"Ingham County, Michigan",95.40066194213368,108.13940607428941,107.35432473262449,115.99886687253812
40143,Tulsa County, Oklahoma,2022,,677358,673,0.09935661791844194,"Tulsa County, Oklahoma",97.35521950984963,107.56518356408071,104.20715171830423,100.67427258055982
36079,Putnam County, New York,2022,,98045,184,0.18766892753327555,"Putnam County, New York",55.55584654722688,160.1554010759579,73.10841361799774,111.56361480391695
36029,Erie County, New York,2022,,950312,928,0.0976521395078669,"Erie County, New York",93.58478543748306,110.93508490116557,104.68254258001957,112.67084032882067
26045,Eaton County, Michigan,2022,,108992,56,0.05137991779213152,"Eaton County, Michigan",83.94228149535105,107.5003124881051,84.9968002462793,119.70555290312195
26155,Shiawassee County, Michigan,2022,,68022,0,0,"Shiawassee County, Michigan",95.26802829107508,93.6417059948868,91.32046955443934,116.57771586331441
36001,Albany County, New York,2022,,315811,202,0.06396230656943552,"Albany County, New York",83.5726507420475,127.8509425932538,102.97309595997814,113.57082666792955
01103,Morgan County, Alabama,2022,,124211,126,0.10144029111753387,"Morgan County, Alabama",102.3647856567753,95.91837332218975,97.20505134798657,90.00300997143971
26017,Bay County, Michigan,2022,,102821,0,0,"Bay County, Michigan",100.79674200914278,91.29681117057457,99.32128902628156,114.95849245224314
41067,Washington County, Oregon,2022,,600176,550,0.09163978566287224,"Washington County, Oregon",65.66813460517646,152.22206980850765,85.89288874954597,106.36231234388755
56025,Natrona County, Wyoming,2022,,79601,131,0.1645707968492858,"Natrona County, Wyoming",86.42807664731508,108.44313848675374,88.79394057014878,116.75211707993166
39013,Belmont County, Ohio,2022,,65509,24,0.03663618739409852,"Belmont County, Ohio",102.65151986237059,88.26146436877282,100.83528188805775,116.5121725866361
41071,Yamhill County, Oregon,2022,,108226,0,0,"Yamhill County, Oregon",83.09604133917153,125.93298053715537,91.50621284417014,100.47398225308282
42003,Allegheny County, Pennsylvania,2022,,1233253,964,0.07816725359678833,"Allegheny County, Pennsylvania",84.91445640050777,118.58805246032489,99.78339762978943,122.12904732971583
42005,Armstrong County, Pennsylvania,2022,,64747,65,0.10039075169505922,"Armstrong County, Pennsylvania",95.42840799538864,91.2874301689416,90.6072962748421,117.48558668261103
72021,Bayamón Municipio, Puerto Rico,2022,,181577,400,0.2202922176266818,"Bayamón Municipio, Puerto Rico",142.52221393894263,79.27467225094847,152.41058722611848,83.42625895606886
12115,Sarasota County, Florida,2022,,462286,210,0.0454264243347192,"Sarasota County, Florida",76.01622704135791,128.46043979840144,85.46907177690188,118.13574492457923
12021,Collier County, Florida,2022,,397994,244,0.06130745689633511,"Collier County, Florida",77.66293408086324,137.25676596101906,87.97957760955622,96.3863003611107
39025,Clermont County, Ohio,2022,,210805,175,0.08301510874979245,"Clermont County, Ohio",83.50369390309979,113.01406174567128,86.48262173490646,112.67373641792102
42077,Lehigh County, Pennsylvania,2022,,376317,144,0.03826561117355846,"Lehigh County, Pennsylvania",89.36453945483748,117.30066351946849,98.36226923502244,104.4962250876302
12099,Palm Beach County, Florida,2022,,1518477,1518,0.09996858694599918,"Palm Beach County, Florida",81.97744092521765,136.0463779310908,95.56232941080853,95.64957294828636
12061,Indian River County, Florida,2022,,167352,386,0.23065156078206417,"Indian River County, Florida",89.78077205734917,113.3387153680041,95.18515870972783,111.6127455308404
39093,Lorain County, Ohio,2022,,316268,188,0.0594432569845827,"Lorain County, Ohio",92.9055394331737,104.5830459715808,96.05584085353415,112.99961512347576
39007,Ashtabula County, Ohio,2022,,97014,83,0.08555466221370112,"Ashtabula County, Ohio",111.80064759249348,87.21727829092025,110.70862702462078,100.41989707720822
17019,Champaign County, Illinois,2022,,206542,218,0.10554753996765792,"Champaign County, Illinois",92.87664939555118,114.09079454923034,110.69370515258173,121.57390917050697
48157,Fort Bend County, Texas,2022,,889146,129,0.01450830347322037,"Fort Bend County, Texas",65.640108747486,148.68129189270851,79.90770172066316,103.51220529368153
72061,Guaynabo Municipio, Puerto Rico,2022,,89057,311,0.3492145479861212,"Guaynabo Municipio, Puerto Rico",116.71077012913844,102.0392217614597,128.05455895492906,89.70148527559886
17183,Vermilion County, Illinois,2022,,72337,20,0.02764836805507555,"Vermilion County, Illinois",110.4922407827218,85.83422894947586,112.61324063988381,112.0971269654389
33013,Merrimack County, New Hampshire,2022,,156020,0,0,"Merrimack County, New Hampshire",71.3095495022952,130.32882234733665,79.9569991979867,116.70126080923308
48121,Denton County, Texas,2022,,977281,722,0.07387844437781968,"Denton County, Texas",63.02821594231573,149.01288790745477,79.77166225497363,110.69672270090216
17199,Williamson County, Illinois,2022,,66695,264,0.39583177149711374,"Williamson County, Illinois",96.14904650944527,99.37997231188164,98.90052642106681,115.93254205232466
48027,Bell County, Texas,2022,,388386,42,0.01081398402620073,"Bell County, Texas",99.62614947616079,106.49996041160635,108.56057846041222,102.71034311698757
48231,Hunt County, Texas,2022,,108282,225,0.20779076854878925,"Hunt County, Texas",97.4037774649281,105.7505239729048,96.07090259730855,88.03167056334155
72025,Caguas Municipio, Puerto Rico,2022,,125136,580,0.4634957166602736,"Caguas Municipio, Puerto Rico",143.27163838020056,80.47029924242713,156.10160192829605,84.9258937599397
01083,Limestone County, Alabama,2022,,110900,0,0,"Limestone County, Alabama",85.67531438337251,108.4839593322455,81.05721172392091,100.57562365414621
04003,Cochise County, Arizona,2022,,125663,249,0.19814901761059345,"Cochise County, Arizona",103.27369205850344,99.12080147765023,106.32699305665608,101.68857520999111
37183,Wake County, North Carolina,2022,,1175021,828,0.07046682569928538,"Wake County, North Carolina",66.75652898234182,143.7462119192578,83.76597448761532,113.77123913686066
37151,Randolph County, North Carolina,2022,,146043,0,0,"Randolph County, North Carolina",105.38042452880377,90.59376211866302,96.33210069187393,87.37887859789758
48099,Coryell County, Texas,2022,,85057,63,0.07406797794420211,"Coryell County, Texas",93.7950772486623,102.103195666892,94.56137665320837,104.43067429971897
37035,Catawba County, North Carolina,2022,,163462,0,0,"Catawba County, North Carolina",99.85450825910083,97.02935914710271,96.80838502892185,98.89746142097594
48183,Gregg County, Texas,2022,,125443,105,0.08370335530878566,"Gregg County, Texas",103.45353607615894,99.62119575766773,104.2026193558276,91.38657300147521
72139,Trujillo Alto Municipio, Puerto Rico,2022,,66810,0,0,"Trujillo Alto Municipio, Puerto Rico",128.53394015674917,84.65149297794495,133.12406346281216,87.23189725422384
06075,San Francisco County, California,2022,,808437,188,0.02325474959706198,"San Francisco County, California",48.29828676203596,223.97396651438848,111.43867109075717,84.23389231099438
06061,Placer County, California,2022,,417772,251,0.06008061813620826,"Placer County, California",54.85182466433456,167.3589630099538,79.7252959878773,116.5563068115126
06029,Kern County, California,2022,,916108,277,0.03023660965737664,"Kern County, California",113.7195804162569,108.87795108865832,114.43289198940136,42.87748796626832
38015,Burleigh County, North Dakota,2022,,99280,101,0.10173247381144238,"Burleigh County, North Dakota",76.57987264193417,120.58973266736321,83.28306273317307,119.27602492737951
39003,Allen County, Ohio,2022,,101115,52,0.05142659348266825,"Allen County, Ohio",101.66662846130632,93.01077912551388,103.95084414720446,114.4974048839069
39139,Richland County, Ohio,2022,,125319,71,0.056655415379950357,"Richland County, Ohio",103.62562068765759,90.06092273894656,101.53014527998909,107.66800579591657
09160,Northwest Hills Planning Region, Connecticut,2022,,113234,60,0.05298761855979653,"Northwest Hills Planning Region, Connecticut",76.41206579335949,127.13262340885237,86.84824345767473,117.16953914964128
39133,Portage County, Ohio,2022,,161745,69,0.04265974218677548,"Portage County, Ohio",90.3810463109839,106.48269234912752,95.21301622633878,116.84816221947962
39145,Scioto County, Ohio,2022,,72194,0,0,"Scioto County, Ohio",112.4636363692187,87.92048708446953,114.08911638556128,104.7768471768453
39029,Columbiana County, Ohio,2022,,100511,41,0.04079155515316731,"Columbiana County, Ohio",104.53021928234017,88.08297687441853,101.8540869423841,109.65474277978602
39099,Mahoning County, Ohio,2022,,225636,204,0.09041110461096634,"Mahoning County, Ohio",108.45452776798489,91.01570995875569,113.49239905668976,113.56567601924667
55025,Dane County, Wisconsin,2022,,568203,306,0.05385399232316619,"Dane County, Wisconsin",70.03096867200328,138.52569198758266,89.3030550350354,121.71526090485007
18011,Boone County, Indiana,2022,,74164,0,0,"Boone County, Indiana",64.89224532138101,133.93038590930252,72.66618138258772,121.7749656352318
16001,Ada County, Idaho,2022,,518907,427,0.0822883483938355,"Ada County, Idaho",69.92076105831104,133.78529678691677,80.43843617454168,118.46449198497334
51740,Portsmouth city, Virginia,2022,,97029,484,0.4988199404301807,"Portsmouth city, Virginia",107.58041358615013,105.67527197654947,122.73594152408555,106.95376826582988
51800,Suffolk city, Virginia,2022,,98537,176,0.17861310979632017,"Suffolk city, Virginia",80.06104746688794,129.47361683449023,92.70577978673754,110.72840614464965
33005,Cheshire County, New Hampshire,2022,,77350,0,0,"Cheshire County, New Hampshire",79.2874189839182,117.04031611832036,83.76266170276193,118.54487374086708
53063,Spokane County, Washington,2022,,549690,353,0.0642180137895905,"Spokane County, Washington",85.98513685931385,118.57727108879837,97.89172035001089,116.70058615318837
21227,Warren County, Kentucky,2022,,139843,80,0.05720701071916363,"Warren County, Kentucky",101.50617807916481,101.93611618599834,104.90833875357102,94.18110379254918
36085,Richmond County, New York,2022,,491133,240,0.04886660028953461,"Richmond County, New York",75.367461557525,155.65735119544826,100.18065717857418,90.28394952879432
55117,Sheboygan County, Wisconsin,2022,,117841,0,0,"Sheboygan County, Wisconsin",87.52411999144684,100.99840313750619,84.52657428539504,115.10062018438735
37071,Gaston County, North Carolina,2022,,234215,252,0.1075934504621822,"Gaston County, North Carolina",98.76472846442319,103.2366461068988,101.45407021263527,101.2594510425417
55059,Kenosha County, Wisconsin,2022,,167817,347,0.20677285376332552,"Kenosha County, Wisconsin",88.32849699219366,113.31535646960666,94.17832268932642,107.4304177859449
55105,Rock County, Wisconsin,2022,,164060,81,0.04937218090942338,"Rock County, Wisconsin",90.54458379628453,103.01302874867324,91.29826584797101,114.78788459306094
19013,Black Hawk County, Iowa,2022,,130274,33,0.02533122495662987,"Black Hawk County, Iowa",95.79379371546814,100.73972296279368,99.55124747800204,112.50705731736987
39017,Butler County, Ohio,2022,,388420,892,0.22964831883013231,"Butler County, Ohio",87.68358479954846,112.48459119636117,92.47820293356669,109.35816465708626
20173,Sedgwick County, Kansas,2022,,525525,133,0.0253080253080253,"Sedgwick County, Kansas",96.85480192547519,103.7271629993982,100.13632783514954,102.14113701578628
05119,Pulaski County, Arkansas,2022,,399145,1055,0.26431497325533326,"Pulaski County, Arkansas",99.9333383937037,106.17644539515244,111.215244420405,110.08721109000793
27131,Rice County, Minnesota,2022,,67693,51,0.07534013856676466,"Rice County, Minnesota",83.74211916207918,114.43524709723845,86.96754477926437,110.63233028726216
28035,Forrest County, Mississippi,2022,,78110,187,0.2394059659454615,"Forrest County, Mississippi",110.44852282474767,94.05910919162125,118.77055192776125,108.46411723140118
29077,Greene County, Missouri,2022,,303293,205,0.06759140501099598,"Greene County, Missouri",96.7011212212223,99.33780710764191,101.13923798575756,115.13459000661425
29510,St. Louis city, Missouri,2022,,286578,155,0.05408649652101696,"St. Louis city, Missouri",108.9267998794215,105.53952476935531,128.96744252374486,107.06952711400562
46083,Lincoln County, South Dakota,2022,,70987,0,0,"Lincoln County, South Dakota",68.06791019897429,125.61128834367457,72.0507865181339,121.79177997514958
13247,Rockdale County, Georgia,2022,,94984,26,0.02737303124736797,"Rockdale County, Georgia",96.00079802664149,109.58240310459156,102.08051222114929,101.67044207969231
29097,Jasper County, Missouri,2022,,124075,62,0.04996977634495265,"Jasper County, Missouri",105.41639619565176,92.3525001904397,105.77378710108795,104.30315262965182
47125,Montgomery County, Tennessee,2022,,235201,56,0.02380942257898563,"Montgomery County, Tennessee",89.94626048238726,108.89577743416503,96.07811571951552,114.61093842799343
13115,Floyd County, Georgia,2022,,99443,0,0,"Floyd County, Georgia",106.82077709902086,96.46217597516815,106.2374013678776,88.45053839446369
29047,Clay County, Missouri,2022,,257033,156,0.06069259589235623,"Clay County, Missouri",80.05401375069145,117.1231707647438,85.93734589704957,117.65301235887823
13095,Dougherty County, Georgia,2022,,82966,311,0.37485234915507554,"Dougherty County, Georgia",129.18583084560166,89.97943848845767,146.86407445967237,97.33200322529464
13297,Walton County, Georgia,2022,,103065,102,0.09896667151797409,"Walton County, Georgia",86.8036185980321,114.8786465033363,87.28325430234233,100.64925714901088
13059,Clarke County, Georgia,2022,,129875,0,0,"Clarke County, Georgia",104.21705288114391,112.20982122852311,122.75390370018873,104.63509465357004
18105,Monroe County, Indiana,2022,,139745,0,0,"Monroe County, Indiana",91.56004011544778,115.87822359131363,108.84269906474955,120.81119141990004
05051,Garland County, Arkansas,2022,,100089,218,0.21780615252425345,"Garland County, Arkansas",105.8292182623039,92.74632610614707,107.79024118069349,107.55900717326756
